Branch,Option,bt_real,bt_user,bt_sys,BinarySize
isqlite-00004-00013,"['--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-fts5', '--enable-json1', '--enable-geopoly', '--enable-session']",50.578,47.049,3.441,10202064
isqlite-00004-00018,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-load-extension', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-rtree']",0.009,0.007,0.002,10202064
isqlite-00004-00003,"['--disable-threadsafe', '--disable-load-extension', '--enable-tempstore', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-json1', '--enable-geopoly']",0.009,0.007,0.002,10202064
isqlite-00004-00002,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-json1', '--enable-rtree', '--enable-session']",56.111,52.391,3.602,10202064
isqlite-00005-00006,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--enable-fast-install', '--enable-releasemode', '--enable-all', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",38.923,38.111,0.706,10208136
isqlite-00005-00015,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-fts3', '--enable-json1', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",0.010,0.010,0.000,8813696
isqlite-00005-00012,"['--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-session', '--enable-gcov']",50.861,49.969,0.745,8813696
isqlite-00005-00014,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-tcl', '--disable-readline', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-gcov']",63.534,62.445,0.900,8813696
isqlite-00005-00020,"['--disable-option-checking', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts5', '--enable-geopoly']",0.010,0.009,0.001,8813696
isqlite-00005-00010,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-readline', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session', '--enable-gcov']",55.907,54.968,0.768,8813696
isqlite-00005-00004,"['--disable-option-checking', '--disable-libtool-lock', '--disable-load-extension', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-json1', '--enable-update-limit', '--enable-rtree']",63.590,62.530,0.865,8813696
