Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00016-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.9328,0.0010,0.0000,1463912
ix264-00016-00005,"['--disable-asm', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",37.9717,0.0000,0.0009,2442528
ix264-00016-00020,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",37.5530,0.0000,0.0009,1914320
ix264-00016-00010,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=420', '--disable-bashcompletion']",32.1699,0.0000,0.0010,1749400
ix264-00016-00004,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",69.8256,0.0000,0.0010,3047312
ix264-00016-00007,"['--disable-asm', '--disable-gpl', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",21.3695,0.0000,0.0009,1601416
ix264-00016-00017,"['--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",40.4230,0.0006,0.0004,2046072
ix264-00016-00008,"['--disable-asm', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",20.7649,0.0009,0.0000,1657760
ix264-00016-00009,"['--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",65.7895,0.0000,0.0009,2836352
ix264-00016-00019,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",34.9236,0.0000,0.0009,2281776
ix264-00016-00001,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--disable-bashcompletion']",37.6330,0.0000,0.0009,1913968
ix264-00016-00011,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",65.1457,0.0006,0.0004,2838496
ix264-00016-00013,"['--disable-asm', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",20.6569,0.0000,0.0010,1572712
ix264-00016-00018,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",19.0433,0.0000,0.0009,1564568
ix264-00016-00003,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",34.5086,0.0000,0.0010,2278824
ix264-00016-00002,"['--disable-gpl', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",38.1772,0.0000,0.0008,1938720
ix264-00017-00006,"['--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",65.8350,0.0000,0.0009,2845544
ix264-00017-00015,"['--disable-asm', '--bit-depth=all', '--chroma-format=400', '--enable-bashcompletion']",33.8195,0.0006,0.0003,2223376
ix264-00017-00012,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",37.5659,0.0000,0.0010,1914320
ix264-00017-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.9161,0.0006,0.0004,1463912
ix264-00017-00005,"['--disable-asm', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",37.9541,0.0000,0.0010,2442528
ix264-00017-00020,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",37.5558,0.0006,0.0003,1914320
ix264-00017-00010,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=420', '--disable-bashcompletion']",32.1042,0.0008,0.0001,1749400
ix264-00017-00004,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",69.6871,0.0000,0.0010,3047312
ix264-00017-00007,"['--disable-asm', '--disable-gpl', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",21.2260,0.0000,0.0009,1601416
ix264-00017-00008,"['--disable-asm', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",20.6482,0.0006,0.0004,1657760
ix264-00017-00009,"['--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",65.8520,0.0005,0.0003,2836352
ix264-00017-00019,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",34.8890,0.0000,0.0010,2281776
ix264-00017-00001,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--disable-bashcompletion']",37.7994,0.0006,0.0004,1913968
ix264-00017-00011,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",65.3148,0.0000,0.0009,2838496
ix264-00017-00016,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",18.5451,0.0005,0.0003,1554512
ix264-00017-00013,"['--disable-asm', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",20.5529,0.0005,0.0003,1572712
ix264-00017-00018,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",20.5762,0.0000,0.0010,1564568
ix264-00017-00003,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",36.0483,0.0000,0.0009,2278824
ix264-00017-00002,"['--disable-gpl', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",39.5766,0.0006,0.0004,1938720
ix264-00018-00006,"['--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",67.7977,0.0000,0.0009,2845544
ix264-00018-00015,"['--disable-asm', '--bit-depth=all', '--chroma-format=400', '--enable-bashcompletion']",34.9168,0.0000,0.0009,2223376
ix264-00018-00012,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",38.6214,0.0006,0.0004,1914320
ix264-00018-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",18.4998,0.0000,0.0009,1463912
ix264-00018-00005,"['--disable-asm', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",39.1243,0.0006,0.0003,2442528
ix264-00018-00020,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",38.7135,0.0005,0.0003,1914320
ix264-00018-00010,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=420', '--disable-bashcompletion']",32.7547,0.0000,0.0008,1749400
ix264-00018-00004,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",71.9201,0.0000,0.0010,3047312
ix264-00018-00007,"['--disable-asm', '--disable-gpl', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",22.6720,0.0005,0.0003,1601416
ix264-00018-00017,"['--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",41.5502,0.0000,0.0009,2046072
ix264-00018-00008,"['--disable-asm', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",21.2239,0.0000,0.0009,1657760
ix264-00018-00009,"['--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",66.2411,0.0000,0.0009,2836352
ix264-00018-00019,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",35.0126,0.0001,0.0011,2281776
ix264-00018-00001,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--disable-bashcompletion']",37.7692,0.0010,0.0000,1913968
ix264-00018-00011,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",65.1846,0.0006,0.0004,2838496
ix264-00018-00016,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",18.4704,0.0000,0.0008,1554512
ix264-00018-00013,"['--disable-asm', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",20.5794,0.0000,0.0009,1572712
