Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00010-00019,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",40.2743,0.0010,0.0000,2887752
ix264-00010-00004,"['--disable-asm', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",7.0995,0.0006,0.0004,2175400
ix264-00010-00015,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",6.1154,0.0005,0.0003,2140784
ix264-00010-00017,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",3.7841,0.0005,0.0003,1475760
ix264-00010-00018,"['--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",40.7296,0.0005,0.0003,2845592
ix264-00010-00012,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.1536,0.0000,0.0010,1431944
ix264-00010-00009,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",22.9435,0.0000,0.0007,1938976
ix264-00010-00008,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",3.8810,0.0004,0.0003,1488568
ix264-00010-00002,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",38.3733,0.0008,0.0000,2841120
ix264-00010-00007,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",5.4514,0.0003,0.0005,1700456
ix264-00010-00020,"['--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",4.9924,0.0005,0.0003,1431944
ix264-00010-00013,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.9434,0.0000,0.0007,1529600
ix264-00010-00001,"['--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.6830,0.0008,0.0000,1763616
ix264-00010-00006,"['--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",23.0848,0.0000,0.0008,1914016
ix264-00010-00003,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",4.1756,0.0000,0.0010,1564256
ix264-00010-00011,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",22.8377,0.0004,0.0003,1914368
ix264-00011-00016,"['--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",40.2002,0.0000,0.0008,3036872
ix264-00011-00005,"['--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",17.7750,0.0000,0.0010,1730208
ix264-00011-00014,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",7.8759,0.0000,0.0008,2343152
