Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00017-00008,"['--disable-gpl', '--disable-win32thread', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",42.7116,0.0006,0.0003,1866608
ix264-00017-00009,"['--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",49.6427,0.0009,0.0000,2046072
ix264-00017-00019,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",46.2845,0.0001,0.0010,1942672
ix264-00017-00001,"['--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",45.4870,0.0001,0.0007,1938928
ix264-00017-00011,"['--disable-asm', '--disable-gpl', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",40.9359,0.0000,0.0010,2285496
ix264-00017-00016,"['--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",79.6675,0.0005,0.0003,3108808
ix264-00017-00013,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",43.0238,0.0000,0.0009,1879304
ix264-00017-00018,"['--disable-asm', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",20.9766,0.0001,0.0008,1539400
ix264-00017-00003,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",21.9463,0.0006,0.0004,1554512
ix264-00017-00002,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=444', '--enable-bashcompletion']",23.1838,0.0006,0.0004,1488112
ix264-00018-00006,"['--disable-gpl', '--disable-thread', '--bit-depth=all', '--chroma-format=420', '--disable-bashcompletion']",74.5955,0.0008,0.0000,2879792
ix264-00018-00015,"['--disable-asm', '--disable-thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",39.9763,0.0000,0.0010,2271288
